f_pid,f_iid,m_pid,m_iid,c_pid,c_iid
539,2590,459,2595,456,2613
539,2590,459,2595,456,2614
539,2590,459,2595,456,2615
539,2590,459,2595,456,2616
539,2590,459,2595,456,2617
539,2590,459,2595,456,2618
539,2590,459,2595,456,2619
539,2590,459,2595,456,2620
539,2590,459,2595,456,2621
539,2590,459,2595,456,2622
539,2590,459,2595,456,2624
539,2590,459,2595,456,2625
539,2590,459,2595,456,2626
539,2590,459,2595,456,2627
539,2590,459,2595,456,2628
539,2590,459,2595,456,2629
539,2590,459,2595,456,2630
539,2590,459,2595,456,2631
539,2590,459,2597,456,2611
539,2590,459,2597,456,2612
539,2590,459,2597,456,2613
539,2590,459,2597,456,2614
539,2590,459,2597,456,2615
539,2590,459,2597,456,2616
539,2590,459,2597,456,2617
539,2590,459,2597,456,2618
539,2590,459,2597,456,2619
539,2590,459,2597,456,2620
539,2590,459,2597,456,2621
539,2590,459,2597,456,2622
539,2590,459,2597,456,2624
539,2590,459,2597,456,2625
539,2590,459,2597,456,2626
539,2590,459,2597,456,2627
539,2590,459,2597,456,2628
539,2590,459,2597,456,2629
539,2590,459,2597,456,2630
539,2590,459,2597,456,2631
539,2590,459,2598,456,2611
539,2590,459,2598,456,2612
539,2590,459,2598,456,2613
539,2590,459,2598,456,2614
539,2590,459,2598,456,2615
539,2590,459,2598,456,2616
539,2590,459,2598,456,2617
539,2590,459,2598,456,2618
539,2590,459,2598,456,2619
539,2590,459,2598,456,2620
539,2590,459,2598,456,2621
539,2590,459,2598,456,2622
539,2590,459,2598,456,2624
539,2590,459,2598,456,2625
539,2590,459,2598,456,2626
539,2590,459,2598,456,2627
539,2590,459,2598,456,2628
539,2590,459,2598,456,2629
539,2590,459,2598,456,2630
539,2590,459,2598,456,2631
539,2590,459,2599,456,2611
539,2590,459,2599,456,2612
539,2590,459,2599,456,2613
539,2590,459,2599,456,2614
539,2590,459,2599,456,2615
539,2590,459,2599,456,2616
539,2590,459,2599,456,2617
539,2590,459,2599,456,2618
539,2590,459,2599,456,2619
539,2590,459,2599,456,2620
539,2590,459,2599,456,2621
539,2590,459,2599,456,2622
539,2590,459,2599,456,2624
539,2590,459,2599,456,2625
539,2590,459,2599,456,2626
539,2590,459,2599,456,2627
539,2590,459,2599,456,2628
539,2590,459,2599,456,2629
539,2590,459,2599,456,2630
539,2590,459,2599,456,2631
539,2590,459,2600,456,2611
539,2590,459,2600,456,2612
539,2590,459,2600,456,2613
539,2590,459,2600,456,2614
539,2590,459,2600,456,2615
539,2590,459,2600,456,2616
539,2590,459,2600,456,2617
539,2590,459,2600,456,2618
539,2590,459,2600,456,2619
539,2590,459,2600,456,2620
539,2590,459,2600,456,2621
539,2590,459,2600,456,2622
539,2590,459,2600,456,2624
539,2590,459,2600,456,2625
539,2590,459,2600,456,2626
539,2590,459,2600,456,2627
539,2590,459,2600,456,2628
539,2590,459,2600,456,2629
539,2590,459,2600,456,2630
539,2590,459,2600,456,2631
539,2590,459,2601,456,2611
539,2590,459,2601,456,2612
539,2590,459,2601,456,2613
539,2590,459,2601,456,2614
539,2590,459,2601,456,2615
539,2590,459,2601,456,2616
539,2590,459,2601,456,2617
539,2590,459,2601,456,2618
539,2590,459,2601,456,2619
539,2590,459,2601,456,2620
539,2590,459,2601,456,2621
539,2590,459,2601,456,2622
539,2590,459,2601,456,2624
539,2590,459,2601,456,2625
539,2590,459,2601,456,2626
539,2590,459,2601,456,2627
539,2590,459,2601,456,2628
539,2590,459,2601,456,2629
539,2590,459,2601,456,2630
539,2590,459,2601,456,2631
539,2590,459,2602,456,2611
539,2590,459,2602,456,2612
539,2590,459,2602,456,2613
539,2590,459,2602,456,2614
539,2590,459,2602,456,2615
539,2590,459,2602,456,2616
539,2590,459,2602,456,2617
539,2590,459,2602,456,2618
539,2590,459,2602,456,2619
539,2590,459,2602,456,2620
539,2590,459,2602,456,2621
539,2590,459,2602,456,2622
539,2590,459,2602,456,2624
539,2590,459,2602,456,2625
539,2590,459,2602,456,2626
539,2590,459,2602,456,2627
539,2590,459,2602,456,2628
539,2590,459,2602,456,2629
539,2590,459,2602,456,2630
539,2590,459,2602,456,2631
539,2590,459,2604,456,2611
539,2590,459,2604,456,2612
539,2590,459,2604,456,2613
539,2590,459,2604,456,2614
539,2590,459,2604,456,2615
539,2590,459,2604,456,2616
539,2590,459,2604,456,2617
539,2590,459,2604,456,2618
539,2590,459,2604,456,2619
539,2590,459,2604,456,2620
539,2590,459,2604,456,2621
539,2590,459,2604,456,2622
539,2590,459,2604,456,2624
539,2590,459,2604,456,2625
539,2590,459,2604,456,2626
539,2590,459,2604,456,2627
539,2590,459,2604,456,2628
539,2590,459,2604,456,2629
539,2590,459,2604,456,2630
539,2590,459,2604,456,2631
539,2590,459,2605,456,2611
539,2590,459,2605,456,2612
539,2590,459,2605,456,2613
539,2590,459,2605,456,2614
539,2590,459,2605,456,2615
539,2590,459,2605,456,2616
539,2590,459,2605,456,2617
539,2590,459,2605,456,2618
539,2590,459,2605,456,2619
539,2590,459,2605,456,2620
539,2590,459,2605,456,2621
539,2590,459,2605,456,2622
539,2590,459,2605,456,2624
539,2590,459,2605,456,2625
539,2590,459,2605,456,2626
539,2590,459,2605,456,2627
539,2590,459,2605,456,2628
539,2590,459,2605,456,2629
539,2590,459,2605,456,2630
539,2590,459,2605,456,2631
539,2590,459,2606,456,2611
539,2590,459,2606,456,2612
539,2590,459,2606,456,2613
539,2590,459,2606,456,2614
539,2590,459,2606,456,2615
539,2590,459,2606,456,2616
539,2590,459,2606,456,2617
539,2590,459,2606,456,2618
539,2590,459,2606,456,2619
539,2590,459,2606,456,2620
539,2590,459,2606,456,2621
539,2590,459,2606,456,2622
539,2590,459,2606,456,2624
539,2590,459,2606,456,2625
539,2590,459,2606,456,2626
539,2590,459,2606,456,2627
539,2590,459,2606,456,2628
539,2590,459,2606,456,2629
539,2590,459,2606,456,2630
539,2590,459,2606,456,2631
539,2590,459,2607,456,2611
539,2590,459,2607,456,2612
539,2590,459,2607,456,2613
539,2590,459,2607,456,2614
539,2590,459,2607,456,2615
539,2590,459,2607,456,2616
539,2590,459,2607,456,2617
539,2590,459,2607,456,2618
539,2590,459,2607,456,2619
539,2590,459,2607,456,2620
539,2590,459,2607,456,2621
539,2590,459,2607,456,2622
539,2590,459,2607,456,2624
539,2590,459,2607,456,2625
539,2590,459,2607,456,2626
539,2590,459,2607,456,2627
539,2590,459,2607,456,2628
539,2590,459,2607,456,2629
539,2590,459,2607,456,2630
539,2590,459,2607,456,2631
539,2591,459,2592,456,2611
539,2591,459,2592,456,2612
539,2591,459,2592,456,2613
539,2591,459,2592,456,2614
539,2591,459,2592,456,2615
539,2591,459,2592,456,2616
539,2591,459,2592,456,2617
539,2591,459,2592,456,2618
539,2591,459,2592,456,2619
539,2591,459,2592,456,2620
539,2591,459,2592,456,2621
539,2591,459,2592,456,2622
539,2591,459,2592,456,2624
539,2591,459,2592,456,2625
539,2591,459,2592,456,2626
539,2591,459,2592,456,2627
539,2591,459,2592,456,2628
539,2591,459,2592,456,2629
539,2591,459,2592,456,2630
539,2591,459,2592,456,2631
539,2591,459,2593,456,2611
539,2591,459,2593,456,2612
539,2591,459,2593,456,2613
539,2591,459,2593,456,2614
539,2591,459,2593,456,2615
539,2591,459,2593,456,2616
539,2591,459,2593,456,2617
539,2591,459,2593,456,2618
539,2591,459,2593,456,2619
539,2591,459,2593,456,2620
539,2591,459,2593,456,2621
539,2591,459,2593,456,2622
539,2591,459,2593,456,2624
539,2591,459,2593,456,2625
539,2591,459,2593,456,2626
539,2591,459,2593,456,2627
539,2591,459,2593,456,2628
539,2591,459,2593,456,2629
539,2591,459,2593,456,2630
539,2591,459,2593,456,2631
539,2591,459,2594,456,2611
539,2591,459,2594,456,2612
539,2591,459,2594,456,2613
539,2591,459,2594,456,2614
539,2591,459,2594,456,2615
539,2591,459,2594,456,2616
539,2591,459,2594,456,2617
539,2591,459,2594,456,2618
539,2591,459,2594,456,2619
539,2591,459,2594,456,2620
539,2591,459,2594,456,2621
539,2591,459,2594,456,2622
539,2591,459,2594,456,2624
539,2591,459,2594,456,2625
539,2591,459,2594,456,2626
539,2591,459,2594,456,2627
539,2591,459,2594,456,2628
539,2591,459,2594,456,2629
539,2591,459,2594,456,2630
539,2591,459,2594,456,2631
539,2591,459,2595,456,2611
539,2591,459,2595,456,2612
539,2591,459,2595,456,2613
539,2591,459,2595,456,2614
539,2591,459,2595,456,2615
539,2591,459,2595,456,2616
539,2591,459,2595,456,2617
539,2591,459,2595,456,2618
539,2591,459,2595,456,2619
539,2591,459,2595,456,2620
539,2591,459,2595,456,2621
539,2591,459,2595,456,2622
539,2591,459,2595,456,2624
539,2591,459,2595,456,2625
539,2591,459,2595,456,2626
539,2591,459,2595,456,2627
539,2591,459,2595,456,2628
539,2591,459,2595,456,2629
539,2591,459,2595,456,2630
539,2591,459,2595,456,2631
539,2591,459,2597,456,2611
539,2591,459,2597,456,2612
539,2591,459,2597,456,2613
539,2591,459,2597,456,2614
539,2591,459,2597,456,2615
539,2591,459,2597,456,2616
539,2591,459,2597,456,2617
539,2591,459,2597,456,2618
539,2591,459,2597,456,2619
539,2591,459,2597,456,2620
539,2591,459,2597,456,2621
539,2591,459,2597,456,2622
539,2591,459,2597,456,2624
539,2591,459,2597,456,2625
539,2591,459,2597,456,2626
539,2591,459,2597,456,2627
539,2591,459,2597,456,2628
539,2591,459,2597,456,2629
539,2591,459,2597,456,2630
539,2591,459,2597,456,2631
539,2591,459,2598,456,2611
539,2591,459,2598,456,2612
539,2591,459,2598,456,2613
539,2591,459,2598,456,2614
539,2591,459,2598,456,2615
539,2591,459,2598,456,2616
539,2591,459,2598,456,2617
539,2591,459,2598,456,2618
539,2591,459,2598,456,2619
539,2591,459,2598,456,2620
539,2591,459,2598,456,2621
539,2591,459,2598,456,2622
539,2591,459,2598,456,2624
539,2591,459,2598,456,2625
539,2591,459,2598,456,2626
539,2591,459,2598,456,2627
539,2591,459,2598,456,2628
539,2591,459,2598,456,2629
539,2591,459,2598,456,2630
539,2591,459,2598,456,2631
539,2591,459,2599,456,2611
539,2591,459,2599,456,2612
539,2591,459,2599,456,2613
539,2591,459,2599,456,2614
539,2591,459,2599,456,2615
539,2591,459,2599,456,2616
539,2591,459,2599,456,2617
539,2591,459,2599,456,2618
539,2591,459,2599,456,2619
539,2591,459,2599,456,2620
539,2591,459,2599,456,2621
539,2591,459,2599,456,2622
539,2591,459,2599,456,2624
539,2591,459,2599,456,2625
539,2591,459,2599,456,2626
539,2591,459,2599,456,2627
539,2591,459,2599,456,2628
539,2591,459,2599,456,2629
539,2591,459,2599,456,2630
539,2591,459,2599,456,2631
539,2591,459,2600,456,2611
539,2591,459,2600,456,2612
539,2591,459,2600,456,2613
539,2591,459,2600,456,2614
539,2591,459,2600,456,2615
539,2591,459,2600,456,2616
539,2591,459,2600,456,2617
539,2591,459,2600,456,2618
539,2591,459,2600,456,2619
539,2591,459,2600,456,2620
539,2591,459,2600,456,2621
539,2591,459,2600,456,2622
539,2591,459,2600,456,2624
539,2591,459,2600,456,2625
539,2591,459,2600,456,2626
539,2591,459,2600,456,2627
539,2591,459,2600,456,2628
539,2591,459,2600,456,2629
539,2591,459,2600,456,2630
539,2591,459,2600,456,2631
539,2591,459,2601,456,2611
539,2591,459,2601,456,2612
539,2591,459,2601,456,2613
539,2591,459,2601,456,2614
539,2591,459,2601,456,2615
539,2591,459,2601,456,2616
539,2591,459,2601,456,2617
539,2591,459,2601,456,2618
539,2591,459,2601,456,2619
539,2591,459,2601,456,2620
539,2591,459,2601,456,2621
539,2591,459,2601,456,2622
539,2591,459,2601,456,2624
539,2591,459,2601,456,2625
539,2591,459,2601,456,2626
539,2591,459,2601,456,2627
539,2591,459,2601,456,2628
539,2591,459,2601,456,2629
539,2591,459,2601,456,2630
539,2591,459,2601,456,2631
539,2591,459,2602,456,2611
539,2591,459,2602,456,2612
539,2591,459,2602,456,2613
539,2591,459,2602,456,2614
539,2591,459,2602,456,2615
539,2591,459,2602,456,2616
539,2591,459,2602,456,2617
539,2591,459,2602,456,2618
539,2591,459,2602,456,2619
539,2591,459,2602,456,2620
539,2591,459,2602,456,2621
539,2591,459,2602,456,2622
539,2591,459,2602,456,2624
539,2591,459,2602,456,2625
539,2591,459,2602,456,2626
539,2591,459,2602,456,2627
539,2591,459,2602,456,2628
539,2591,459,2602,456,2629
539,2591,459,2602,456,2630
539,2591,459,2602,456,2631
539,2591,459,2604,456,2611
539,2591,459,2604,456,2612
539,2591,459,2604,456,2613
539,2591,459,2604,456,2614
539,2591,459,2604,456,2615
539,2591,459,2604,456,2616
539,2591,459,2604,456,2617
539,2591,459,2604,456,2618
539,2591,459,2604,456,2619
539,2591,459,2604,456,2620
539,2591,459,2604,456,2621
539,2591,459,2604,456,2622
539,2591,459,2604,456,2624
539,2591,459,2604,456,2625
539,2591,459,2604,456,2626
539,2591,459,2604,456,2627
539,2591,459,2604,456,2628
539,2591,459,2604,456,2629
539,2591,459,2604,456,2630
539,2591,459,2604,456,2631
539,2591,459,2605,456,2611
539,2591,459,2605,456,2612
539,2591,459,2605,456,2613
539,2591,459,2605,456,2614
539,2591,459,2605,456,2615
539,2591,459,2605,456,2616
539,2591,459,2605,456,2617
539,2591,459,2605,456,2618
539,2591,459,2605,456,2619
539,2591,459,2605,456,2620
539,2591,459,2605,456,2621
539,2591,459,2605,456,2622
539,2591,459,2605,456,2624
539,2591,459,2605,456,2625
539,2591,459,2605,456,2626
539,2591,459,2605,456,2627
539,2591,459,2605,456,2628
539,2591,459,2605,456,2629
539,2591,459,2605,456,2630
539,2591,459,2605,456,2631
539,2591,459,2606,456,2611
539,2591,459,2606,456,2612
539,2591,459,2606,456,2613
539,2591,459,2606,456,2614
539,2591,459,2606,456,2615
539,2591,459,2606,456,2616
539,2591,459,2606,456,2617
539,2591,459,2606,456,2618
539,2591,459,2606,456,2619
539,2591,459,2606,456,2620
539,2591,459,2606,456,2621
539,2591,459,2606,456,2622
539,2591,459,2606,456,2624
539,2591,459,2606,456,2625
539,2591,459,2606,456,2626
539,2591,459,2606,456,2627
539,2591,459,2606,456,2628
539,2591,459,2606,456,2629
539,2591,459,2606,456,2630
539,2591,459,2606,456,2631
539,2591,459,2607,456,2611
539,2591,459,2607,456,2612
539,2591,459,2607,456,2613
539,2591,459,2607,456,2614
539,2591,459,2607,456,2615
539,2591,459,2607,456,2616
539,2591,459,2607,456,2617
539,2591,459,2607,456,2618
539,2591,459,2607,456,2619
539,2591,459,2607,456,2620
539,2591,459,2607,456,2621
539,2591,459,2607,456,2622
539,2591,459,2607,456,2624
539,2591,459,2607,456,2625
539,2591,459,2607,456,2626
539,2591,459,2607,456,2627
539,2591,459,2607,456,2628
539,2591,459,2607,456,2629
539,2591,459,2607,456,2630
539,2591,459,2607,456,2631
1009,6744,494,2790,596,2810
1009,6744,494,2790,596,2811
1009,6744,494,2790,596,2813
1009,6744,494,2790,596,2814
1009,6744,494,2790,596,2815
1009,6744,494,2790,596,2816
1009,6744,494,2791,596,2810
1009,6744,494,2791,596,2811
1009,6744,494,2791,596,2813
1009,6744,494,2791,596,2814
1009,6744,494,2791,596,2815
1009,6744,494,2791,596,2816
1009,6744,494,2792,596,2810
1009,6744,494,2792,596,2811
1009,6744,494,2792,596,2813
1009,6744,494,2792,596,2814
1009,6744,494,2792,596,2815
1009,6744,494,2792,596,2816
1009,6744,494,2793,596,2810
1009,6744,494,2793,596,2811
1009,6744,494,2793,596,2813
1009,6744,494,2793,596,2814
1009,6744,494,2793,596,2815
1009,6744,494,2793,596,2816
1009,6744,494,2795,596,2810
1009,6744,494,2795,596,2811
1009,6744,494,2795,596,2813
1009,6744,494,2795,596,2814
1009,6744,494,2795,596,2815
1009,6744,494,2795,596,2816
1009,6744,494,2796,596,2810
1009,6744,494,2796,596,2811
1009,6744,494,2796,596,2813
1009,6744,494,2796,596,2814
1009,6744,494,2796,596,2815
1009,6744,494,2796,596,2816
1009,6744,494,2800,596,2810
1009,6744,494,2800,596,2811
1009,6744,494,2800,596,2813
1009,6744,494,2800,596,2814
1009,6744,494,2800,596,2815
1009,6744,494,2800,596,2816
1009,6744,494,2801,596,2810
1009,6744,494,2801,596,2811
1009,6744,494,2801,596,2813
1009,6744,494,2801,596,2814
1009,6744,494,2801,596,2815
1009,6744,494,2801,596,2816
1009,6744,494,2802,596,2810
1009,6744,494,2802,596,2811
1009,6744,494,2802,596,2813
1009,6744,494,2802,596,2814
1009,6744,494,2802,596,2815
1009,6744,494,2802,596,2816
1009,6745,494,2790,596,2810
1009,6745,494,2790,596,2811
1009,6745,494,2790,596,2813
1009,6745,494,2790,596,2814
1009,6745,494,2790,596,2815
1009,6745,494,2790,596,2816
1009,6745,494,2791,596,2810
1009,6745,494,2791,596,2811
1009,6745,494,2791,596,2813
1009,6745,494,2791,596,2814
1009,6745,494,2791,596,2815
1009,6745,494,2791,596,2816
1009,6745,494,2792,596,2810
1009,6745,494,2792,596,2811
1009,6745,494,2792,596,2813
1009,6745,494,2792,596,2814
1009,6745,494,2792,596,2815
1009,6745,494,2792,596,2816
1009,6745,494,2793,596,2810
1009,6745,494,2793,596,2811
1009,6745,494,2793,596,2813
1009,6745,494,2793,596,2814
1009,6745,494,2793,596,2815
1009,6745,494,2793,596,2816
1009,6745,494,2795,596,2810
1009,6745,494,2795,596,2811
1009,6745,494,2795,596,2813
1009,6745,494,2795,596,2814
1009,6745,494,2795,596,2815
1009,6745,494,2795,596,2816
1009,6745,494,2796,596,2810
1009,6745,494,2796,596,2811
1009,6745,494,2796,596,2813
1009,6745,494,2796,596,2814
1009,6745,494,2796,596,2815
1009,6745,494,2796,596,2816
1009,6745,494,2800,596,2810
1009,6745,494,2800,596,2811
1009,6745,494,2800,596,2813
1009,6745,494,2800,596,2814
1009,6745,494,2800,596,2815
1009,6745,494,2800,596,2816
1009,6745,494,2801,596,2810
1009,6745,494,2801,596,2811
1009,6745,494,2801,596,2813
1009,6745,494,2801,596,2814
1009,6745,494,2801,596,2815
1009,6745,494,2801,596,2816
1009,6745,494,2802,596,2810
1009,6745,494,2802,596,2811
1009,6745,494,2802,596,2813
1009,6745,494,2802,596,2814
1009,6745,494,2802,596,2815
1009,6745,494,2802,596,2816
1009,6747,494,2790,596,2810
1009,6747,494,2790,596,2811
1009,6747,494,2790,596,2813
1009,6747,494,2790,596,2814
1009,6747,494,2790,596,2815
1009,6747,494,2790,596,2816
1009,6747,494,2791,596,2810
1009,6747,494,2791,596,2811
1009,6747,494,2791,596,2813
1009,6747,494,2791,596,2814
1009,6747,494,2791,596,2815
1009,6747,494,2791,596,2816
1009,6747,494,2792,596,2810
1009,6747,494,2792,596,2811
1009,6747,494,2792,596,2813
1009,6747,494,2792,596,2814
1009,6747,494,2792,596,2815
1009,6747,494,2792,596,2816
1009,6747,494,2793,596,2810
1009,6747,494,2793,596,2811
1009,6747,494,2793,596,2813
1009,6747,494,2793,596,2814
1009,6747,494,2793,596,2815
1009,6747,494,2793,596,2816
1009,6747,494,2795,596,2810
1009,6747,494,2795,596,2811
1009,6747,494,2795,596,2813
1009,6747,494,2795,596,2814
1009,6747,494,2795,596,2815
1009,6747,494,2795,596,2816
1009,6747,494,2796,596,2810
1009,6747,494,2796,596,2811
1009,6747,494,2796,596,2813
1009,6747,494,2796,596,2814
1009,6747,494,2796,596,2815
1009,6747,494,2796,596,2816
1009,6747,494,2800,596,2810
1009,6747,494,2800,596,2811
1009,6747,494,2800,596,2813
1009,6747,494,2800,596,2814
1009,6747,494,2800,596,2815
1009,6747,494,2800,596,2816
1009,6747,494,2801,596,2810
1009,6747,494,2801,596,2811
1009,6747,494,2801,596,2813
1009,6747,494,2801,596,2814
1009,6747,494,2801,596,2815
1009,6747,494,2801,596,2816
1009,6747,494,2802,596,2810
1009,6747,494,2802,596,2811
1009,6747,494,2802,596,2813
1009,6747,494,2802,596,2814
1009,6747,494,2802,596,2815
1009,6747,494,2802,596,2816
1009,6749,494,2790,596,2810
1009,6749,494,2790,596,2811
1009,6749,494,2790,596,2813
1009,6749,494,2790,596,2814
1009,6749,494,2790,596,2815
1009,6749,494,2790,596,2816
1009,6749,494,2791,596,2810
1009,6749,494,2791,596,2811
1009,6749,494,2791,596,2813
1009,6749,494,2791,596,2814
1009,6749,494,2791,596,2815
1009,6749,494,2791,596,2816
1009,6749,494,2792,596,2810
1009,6749,494,2792,596,2811
1009,6749,494,2792,596,2813
1009,6749,494,2792,596,2814
1009,6749,494,2792,596,2815
1009,6749,494,2792,596,2816
1009,6749,494,2793,596,2810
1009,6749,494,2793,596,2811
1009,6749,494,2793,596,2813
1009,6749,494,2793,596,2814
1009,6749,494,2793,596,2815
1009,6749,494,2793,596,2816
1009,6749,494,2795,596,2810
1009,6749,494,2795,596,2811
1009,6749,494,2795,596,2813
1009,6749,494,2795,596,2814
1009,6749,494,2795,596,2815
1009,6749,494,2795,596,2816
1009,6749,494,2796,596,2810
1009,6749,494,2796,596,2811
1009,6749,494,2796,596,2813
1009,6749,494,2796,596,2814
1009,6749,494,2796,596,2815
1009,6749,494,2796,596,2816
1009,6749,494,2800,596,2810
1009,6749,494,2800,596,2811
1009,6749,494,2800,596,2813
1009,6749,494,2800,596,2814
1009,6749,494,2800,596,2815
1009,6749,494,2800,596,2816
1009,6749,494,2801,596,2810
1009,6749,494,2801,596,2811
1009,6749,494,2801,596,2813
1009,6749,494,2801,596,2814
1009,6749,494,2801,596,2815
1009,6749,494,2801,596,2816
1009,6749,494,2802,596,2810
1009,6749,494,2802,596,2811
1009,6749,494,2802,596,2813
1009,6749,494,2802,596,2814
1009,6749,494,2802,596,2815
1009,6749,494,2802,596,2816
1009,6750,494,2790,596,2810
1009,6750,494,2790,596,2811
1009,6750,494,2790,596,2813
1009,6750,494,2790,596,2814
1009,6750,494,2790,596,2815
1009,6750,494,2790,596,2816
1009,6750,494,2791,596,2810
1009,6750,494,2791,596,2811
1009,6750,494,2791,596,2813
1009,6750,494,2791,596,2814
1009,6750,494,2791,596,2815
1009,6750,494,2791,596,2816
1009,6750,494,2792,596,2810
1009,6750,494,2792,596,2811
1009,6750,494,2792,596,2813
1009,6750,494,2792,596,2814
1009,6750,494,2792,596,2815
1009,6750,494,2792,596,2816
1009,6750,494,2793,596,2810
1009,6750,494,2793,596,2811
1009,6750,494,2793,596,2813
1009,6750,494,2793,596,2814
1009,6750,494,2793,596,2815
1009,6750,494,2793,596,2816
1009,6750,494,2795,596,2810
1009,6750,494,2795,596,2811
1009,6750,494,2795,596,2813
1009,6750,494,2795,596,2814
1009,6750,494,2795,596,2815
1009,6750,494,2795,596,2816
1009,6750,494,2796,596,2810
1009,6750,494,2796,596,2811
1009,6750,494,2796,596,2813
1009,6750,494,2796,596,2814
1009,6750,494,2796,596,2815
1009,6750,494,2796,596,2816
1009,6750,494,2800,596,2810
1009,6750,494,2800,596,2811
1009,6750,494,2800,596,2813
1009,6750,494,2800,596,2814
1009,6750,494,2800,596,2815
1009,6750,494,2800,596,2816
1009,6750,494,2801,596,2810
1009,6750,494,2801,596,2811
1009,6750,494,2801,596,2813
1009,6750,494,2801,596,2814
1009,6750,494,2801,596,2815
1009,6750,494,2801,596,2816
1009,6750,494,2802,596,2810
1009,6750,494,2802,596,2811
1009,6750,494,2802,596,2813
1009,6750,494,2802,596,2814
1009,6750,494,2802,596,2815
1009,6750,494,2802,596,2816
80,2994,1073,3010,1058,2982
80,2994,1073,3010,1058,2984
80,2994,1073,3010,1058,2985
80,2994,1073,3010,1058,2987
80,2994,1073,3010,1058,2988
80,2994,1073,3010,1058,2989
80,2994,1073,3011,1058,2982
80,2994,1073,3011,1058,2984
80,2994,1073,3011,1058,2985
80,2994,1073,3011,1058,2987
80,2994,1073,3011,1058,2988
80,2994,1073,3011,1058,2989
80,2994,1073,3012,1058,2982
80,2994,1073,3012,1058,2984
80,2994,1073,3012,1058,2985
80,2994,1073,3012,1058,2987
80,2994,1073,3012,1058,2988
80,2994,1073,3012,1058,2989
80,2994,1073,3013,1058,2982
80,2994,1073,3013,1058,2984
80,2994,1073,3013,1058,2985
80,2994,1073,3013,1058,2987
80,2994,1073,3013,1058,2988
80,2994,1073,3013,1058,2989
80,2994,1073,3015,1058,2982
80,2994,1073,3015,1058,2984
80,2994,1073,3015,1058,2985
80,2994,1073,3015,1058,2987
80,2994,1073,3015,1058,2988
80,2994,1073,3015,1058,2989
80,2994,1073,3016,1058,2982
80,2994,1073,3016,1058,2984
80,2994,1073,3016,1058,2985
80,2994,1073,3016,1058,2987
80,2994,1073,3016,1058,2988
80,2994,1073,3016,1058,2989
80,2994,1073,3018,1058,2982
80,2994,1073,3018,1058,2984
80,2994,1073,3018,1058,2985
80,2994,1073,3018,1058,2987
80,2994,1073,3018,1058,2988
80,2994,1073,3018,1058,2989
80,2994,1073,3021,1058,2982
80,2994,1073,3021,1058,2984
80,2994,1073,3021,1058,2985
80,2994,1073,3021,1058,2987
80,2994,1073,3021,1058,2988
80,2994,1073,3021,1058,2989
80,2994,1073,3022,1058,2982
80,2994,1073,3022,1058,2984
80,2994,1073,3022,1058,2985
80,2994,1073,3022,1058,2987
80,2994,1073,3022,1058,2988
80,2994,1073,3022,1058,2989
80,2994,1073,3023,1058,2982
80,2994,1073,3023,1058,2984
80,2994,1073,3023,1058,2985
80,2994,1073,3023,1058,2987
80,2994,1073,3023,1058,2988
80,2994,1073,3023,1058,2989
80,2995,1073,3010,1058,2982
80,2995,1073,3010,1058,2984
80,2995,1073,3010,1058,2985
80,2995,1073,3010,1058,2987
80,2995,1073,3010,1058,2988
80,2995,1073,3010,1058,2989
80,2995,1073,3011,1058,2982
80,2995,1073,3011,1058,2984
80,2995,1073,3011,1058,2985
80,2995,1073,3011,1058,2987
80,2995,1073,3011,1058,2988
80,2995,1073,3011,1058,2989
80,2995,1073,3012,1058,2982
80,2995,1073,3012,1058,2984
80,2995,1073,3012,1058,2985
80,2995,1073,3012,1058,2987
80,2995,1073,3012,1058,2988
80,2995,1073,3012,1058,2989
80,2995,1073,3013,1058,2982
80,2995,1073,3013,1058,2984
80,2995,1073,3013,1058,2985
80,2995,1073,3013,1058,2987
80,2995,1073,3013,1058,2988
80,2995,1073,3013,1058,2989
80,2995,1073,3015,1058,2982
80,2995,1073,3015,1058,2984
80,2995,1073,3015,1058,2985
80,2995,1073,3015,1058,2987
80,2995,1073,3015,1058,2988
80,2995,1073,3015,1058,2989
80,2995,1073,3016,1058,2982
80,2995,1073,3016,1058,2984
80,2995,1073,3016,1058,2985
80,2995,1073,3016,1058,2987
80,2995,1073,3016,1058,2988
80,2995,1073,3016,1058,2989
80,2995,1073,3018,1058,2982
80,2995,1073,3018,1058,2984
80,2995,1073,3018,1058,2985
80,2995,1073,3018,1058,2987
80,2995,1073,3018,1058,2988
80,2995,1073,3018,1058,2989
80,2995,1073,3021,1058,2982
80,2995,1073,3021,1058,2984
80,2995,1073,3021,1058,2985
80,2995,1073,3021,1058,2987
80,2995,1073,3021,1058,2988
80,2995,1073,3021,1058,2989
80,2995,1073,3022,1058,2982
80,2995,1073,3022,1058,2984
80,2995,1073,3022,1058,2985
80,2995,1073,3022,1058,2987
80,2995,1073,3022,1058,2988
80,2995,1073,3022,1058,2989
80,2995,1073,3023,1058,2982
80,2995,1073,3023,1058,2984
80,2995,1073,3023,1058,2985
80,2995,1073,3023,1058,2987
80,2995,1073,3023,1058,2988
80,2995,1073,3023,1058,2989
80,3001,1073,3010,1058,2982
80,3001,1073,3010,1058,2984
80,3001,1073,3010,1058,2985
80,3001,1073,3010,1058,2987
80,3001,1073,3010,1058,2988
80,3001,1073,3010,1058,2989
80,3001,1073,3011,1058,2982
80,3001,1073,3011,1058,2984
