f_pid,f_iid,m_pid,m_iid,c_pid,c_iid
77,1832,444,1837,76,1823
77,1832,444,1838,76,1815
77,1832,444,1838,76,1816
77,1832,444,1838,76,1817
77,1832,444,1838,76,1818
77,1832,444,1838,76,1819
77,1832,444,1838,76,1820
77,1832,444,1838,76,1821
77,1832,444,1838,76,1822
77,1832,444,1838,76,1823
77,1832,444,1839,76,1815
77,1832,444,1839,76,1816
77,1832,444,1839,76,1817
77,1832,444,1839,76,1818
77,1832,444,1839,76,1819
77,1832,444,1839,76,1820
77,1832,444,1839,76,1821
77,1832,444,1839,76,1822
77,1832,444,1839,76,1823
77,1832,444,1840,76,1815
77,1832,444,1840,76,1816
77,1832,444,1840,76,1817
77,1832,444,1840,76,1818
77,1832,444,1840,76,1819
77,1832,444,1840,76,1820
77,1832,444,1840,76,1821
77,1832,444,1840,76,1822
77,1832,444,1840,76,1823
77,1832,444,1841,76,1815
77,1832,444,1841,76,1816
77,1832,444,1841,76,1817
77,1832,444,1841,76,1818
77,1832,444,1841,76,1819
77,1832,444,1841,76,1820
77,1832,444,1841,76,1821
77,1832,444,1841,76,1822
77,1832,444,1841,76,1823
77,1832,444,1842,76,1815
77,1832,444,1842,76,1816
77,1832,444,1842,76,1817
77,1832,444,1842,76,1818
77,1832,444,1842,76,1819
77,1832,444,1842,76,1820
77,1832,444,1842,76,1821
77,1832,444,1842,76,1822
77,1832,444,1842,76,1823
77,1832,444,1844,76,1815
77,1832,444,1844,76,1816
77,1832,444,1844,76,1817
77,1832,444,1844,76,1818
77,1832,444,1844,76,1819
77,1832,444,1844,76,1820
77,1832,444,1844,76,1821
77,1832,444,1844,76,1822
77,1832,444,1844,76,1823
77,1832,444,1845,76,1815
77,1832,444,1845,76,1816
77,1832,444,1845,76,1817
77,1832,444,1845,76,1818
77,1832,444,1845,76,1819
77,1832,444,1845,76,1820
77,1832,444,1845,76,1821
77,1832,444,1845,76,1822
77,1832,444,1845,76,1823
77,1834,444,1837,76,1815
77,1834,444,1837,76,1816
77,1834,444,1837,76,1817
77,1834,444,1837,76,1818
77,1834,444,1837,76,1819
77,1834,444,1837,76,1820
77,1834,444,1837,76,1821
77,1834,444,1837,76,1822
77,1834,444,1837,76,1823
77,1834,444,1838,76,1815
77,1834,444,1838,76,1816
77,1834,444,1838,76,1817
77,1834,444,1838,76,1818
77,1834,444,1838,76,1819
77,1834,444,1838,76,1820
77,1834,444,1838,76,1821
77,1834,444,1838,76,1822
77,1834,444,1838,76,1823
77,1834,444,1839,76,1815
77,1834,444,1839,76,1816
77,1834,444,1839,76,1817
77,1834,444,1839,76,1818
77,1834,444,1839,76,1819
77,1834,444,1839,76,1820
77,1834,444,1839,76,1821
77,1834,444,1839,76,1822
77,1834,444,1839,76,1823
77,1834,444,1840,76,1815
77,1834,444,1840,76,1816
77,1834,444,1840,76,1817
77,1834,444,1840,76,1818
77,1834,444,1840,76,1819
77,1834,444,1840,76,1820
77,1834,444,1840,76,1821
77,1834,444,1840,76,1822
77,1834,444,1840,76,1823
77,1834,444,1841,76,1815
77,1834,444,1841,76,1816
77,1834,444,1841,76,1817
77,1834,444,1841,76,1818
77,1834,444,1841,76,1819
77,1834,444,1841,76,1820
77,1834,444,1841,76,1821
77,1834,444,1841,76,1822
77,1834,444,1841,76,1823
77,1834,444,1842,76,1815
77,1834,444,1842,76,1816
77,1834,444,1842,76,1817
77,1834,444,1842,76,1818
77,1834,444,1842,76,1819
77,1834,444,1842,76,1820
77,1834,444,1842,76,1821
77,1834,444,1842,76,1822
77,1834,444,1842,76,1823
77,1834,444,1844,76,1815
77,1834,444,1844,76,1816
77,1834,444,1844,76,1817
77,1834,444,1844,76,1818
77,1834,444,1844,76,1819
77,1834,444,1844,76,1820
77,1834,444,1844,76,1821
77,1834,444,1844,76,1822
77,1834,444,1844,76,1823
77,1834,444,1845,76,1815
77,1834,444,1845,76,1816
77,1834,444,1845,76,1817
77,1834,444,1845,76,1818
77,1834,444,1845,76,1819
77,1834,444,1845,76,1820
77,1834,444,1845,76,1821
77,1834,444,1845,76,1822
77,1834,444,1845,76,1823
77,1835,444,1837,76,1815
77,1835,444,1837,76,1816
77,1835,444,1837,76,1817
77,1835,444,1837,76,1818
77,1835,444,1837,76,1819
77,1835,444,1837,76,1820
77,1835,444,1837,76,1821
77,1835,444,1837,76,1822
77,1835,444,1837,76,1823
77,1835,444,1838,76,1815
77,1835,444,1838,76,1816
77,1835,444,1838,76,1817
77,1835,444,1838,76,1818
77,1835,444,1838,76,1819
77,1835,444,1838,76,1820
77,1835,444,1838,76,1821
77,1835,444,1838,76,1822
77,1835,444,1838,76,1823
77,1835,444,1839,76,1815
77,1835,444,1839,76,1816
77,1835,444,1839,76,1817
77,1835,444,1839,76,1818
77,1835,444,1839,76,1819
77,1835,444,1839,76,1820
77,1835,444,1839,76,1821
77,1835,444,1839,76,1822
77,1835,444,1839,76,1823
77,1835,444,1840,76,1815
77,1835,444,1840,76,1816
77,1835,444,1840,76,1817
77,1835,444,1840,76,1818
77,1835,444,1840,76,1819
77,1835,444,1840,76,1820
77,1835,444,1840,76,1821
77,1835,444,1840,76,1822
77,1835,444,1840,76,1823
77,1835,444,1841,76,1815
77,1835,444,1841,76,1816
77,1835,444,1841,76,1817
77,1835,444,1841,76,1818
77,1835,444,1841,76,1819
77,1835,444,1841,76,1820
77,1835,444,1841,76,1821
77,1835,444,1841,76,1822
77,1835,444,1841,76,1823
77,1835,444,1842,76,1815
77,1835,444,1842,76,1816
77,1835,444,1842,76,1817
77,1835,444,1842,76,1818
77,1835,444,1842,76,1819
77,1835,444,1842,76,1820
77,1835,444,1842,76,1821
77,1835,444,1842,76,1822
77,1835,444,1842,76,1823
77,1835,444,1844,76,1815
77,1835,444,1844,76,1816
77,1835,444,1844,76,1817
77,1835,444,1844,76,1818
77,1835,444,1844,76,1819
77,1835,444,1844,76,1820
77,1835,444,1844,76,1821
77,1835,444,1844,76,1822
77,1835,444,1844,76,1823
77,1835,444,1845,76,1815
77,1835,444,1845,76,1816
77,1835,444,1845,76,1817
77,1835,444,1845,76,1818
77,1835,444,1845,76,1819
77,1835,444,1845,76,1820
77,1835,444,1845,76,1821
77,1835,444,1845,76,1822
77,1835,444,1845,76,1823
77,1832,444,1837,1026,1825
77,1832,444,1837,1026,1826
77,1832,444,1837,1026,1827
77,1832,444,1837,1026,1828
77,1832,444,1837,1026,1829
77,1832,444,1837,1026,1830
77,1832,444,1838,1026,1825
77,1832,444,1838,1026,1826
77,1832,444,1838,1026,1827
77,1832,444,1838,1026,1828
77,1832,444,1838,1026,1829
77,1832,444,1838,1026,1830
77,1832,444,1839,1026,1825
77,1832,444,1839,1026,1826
77,1832,444,1839,1026,1827
77,1832,444,1839,1026,1828
77,1832,444,1839,1026,1829
77,1832,444,1839,1026,1830
77,1832,444,1840,1026,1825
77,1832,444,1840,1026,1826
77,1832,444,1840,1026,1827
77,1832,444,1840,1026,1828
77,1832,444,1840,1026,1829
77,1832,444,1840,1026,1830
77,1832,444,1841,1026,1825
77,1832,444,1841,1026,1826
77,1832,444,1841,1026,1827
77,1832,444,1841,1026,1828
77,1832,444,1841,1026,1829
77,1832,444,1841,1026,1830
77,1832,444,1842,1026,1825
77,1832,444,1842,1026,1826
77,1832,444,1842,1026,1827
77,1832,444,1842,1026,1828
77,1832,444,1842,1026,1829
77,1832,444,1842,1026,1830
77,1832,444,1844,1026,1825
77,1832,444,1844,1026,1826
77,1832,444,1844,1026,1827
77,1832,444,1844,1026,1828
77,1832,444,1844,1026,1829
77,1832,444,1844,1026,1830
77,1832,444,1845,1026,1825
77,1832,444,1845,1026,1826
77,1832,444,1845,1026,1827
77,1832,444,1845,1026,1828
77,1832,444,1845,1026,1829
77,1832,444,1845,1026,1830
77,1834,444,1837,1026,1825
77,1834,444,1837,1026,1826
77,1834,444,1837,1026,1827
77,1834,444,1837,1026,1828
77,1834,444,1837,1026,1829
77,1834,444,1837,1026,1830
77,1834,444,1838,1026,1825
77,1834,444,1838,1026,1826
77,1834,444,1838,1026,1827
77,1834,444,1838,1026,1828
77,1834,444,1838,1026,1829
77,1834,444,1838,1026,1830
77,1834,444,1839,1026,1825
77,1834,444,1839,1026,1826
77,1834,444,1839,1026,1827
77,1834,444,1839,1026,1828
77,1834,444,1839,1026,1829
77,1834,444,1839,1026,1830
77,1834,444,1840,1026,1825
77,1834,444,1840,1026,1826
77,1834,444,1840,1026,1827
77,1834,444,1840,1026,1828
77,1834,444,1840,1026,1829
77,1834,444,1840,1026,1830
77,1834,444,1841,1026,1825
77,1834,444,1841,1026,1826
77,1834,444,1841,1026,1827
77,1834,444,1841,1026,1828
77,1834,444,1841,1026,1829
77,1834,444,1841,1026,1830
77,1834,444,1842,1026,1825
77,1834,444,1842,1026,1826
77,1834,444,1842,1026,1827
77,1834,444,1842,1026,1828
77,1834,444,1842,1026,1829
77,1834,444,1842,1026,1830
77,1834,444,1844,1026,1825
77,1834,444,1844,1026,1826
77,1834,444,1844,1026,1827
77,1834,444,1844,1026,1828
77,1834,444,1844,1026,1829
77,1834,444,1844,1026,1830
77,1834,444,1845,1026,1825
77,1834,444,1845,1026,1826
77,1834,444,1845,1026,1827
77,1834,444,1845,1026,1828
77,1834,444,1845,1026,1829
77,1834,444,1845,1026,1830
77,1835,444,1837,1026,1825
77,1835,444,1837,1026,1826
77,1835,444,1837,1026,1827
77,1835,444,1837,1026,1828
77,1835,444,1837,1026,1829
77,1835,444,1837,1026,1830
77,1835,444,1838,1026,1825
77,1835,444,1838,1026,1826
77,1835,444,1838,1026,1827
77,1835,444,1838,1026,1828
77,1835,444,1838,1026,1829
77,1835,444,1838,1026,1830
77,1835,444,1839,1026,1825
77,1835,444,1839,1026,1826
77,1835,444,1839,1026,1827
77,1835,444,1839,1026,1828
77,1835,444,1839,1026,1829
77,1835,444,1839,1026,1830
77,1835,444,1840,1026,1825
77,1835,444,1840,1026,1826
77,1835,444,1840,1026,1827
77,1835,444,1840,1026,1828
77,1835,444,1840,1026,1829
77,1835,444,1840,1026,1830
77,1835,444,1841,1026,1825
77,1835,444,1841,1026,1826
77,1835,444,1841,1026,1827
77,1835,444,1841,1026,1828
77,1835,444,1841,1026,1829
77,1835,444,1841,1026,1830
77,1835,444,1842,1026,1825
77,1835,444,1842,1026,1826
77,1835,444,1842,1026,1827
77,1835,444,1842,1026,1828
77,1835,444,1842,1026,1829
77,1835,444,1842,1026,1830
77,1835,444,1844,1026,1825
77,1835,444,1844,1026,1826
77,1835,444,1844,1026,1827
77,1835,444,1844,1026,1828
77,1835,444,1844,1026,1829
77,1835,444,1844,1026,1830
77,1835,444,1845,1026,1825
77,1835,444,1845,1026,1826
77,1835,444,1845,1026,1827
77,1835,444,1845,1026,1828
77,1835,444,1845,1026,1829
77,1835,444,1845,1026,1830
9,1877,1050,1847,971,1882
9,1877,1050,1847,971,1883
9,1877,1050,1847,971,1884
9,1877,1050,1847,971,1886
9,1877,1050,1848,971,1882
9,1877,1050,1848,971,1883
9,1877,1050,1848,971,1884
9,1877,1050,1848,971,1886
9,1877,1050,1849,971,1882
9,1877,1050,1849,971,1883
9,1877,1050,1849,971,1884
9,1877,1050,1849,971,1886
9,1877,1050,1850,971,1882
9,1877,1050,1850,971,1883
9,1877,1050,1850,971,1884
9,1877,1050,1850,971,1886
9,1877,1050,1854,971,1882
9,1877,1050,1854,971,1883
9,1877,1050,1854,971,1884
9,1877,1050,1854,971,1886
9,1877,1050,1856,971,1882
9,1877,1050,1856,971,1883
9,1877,1050,1856,971,1884
9,1877,1050,1856,971,1886
9,1879,1050,1847,971,1882
9,1879,1050,1847,971,1883
9,1879,1050,1847,971,1884
9,1879,1050,1847,971,1886
9,1879,1050,1848,971,1882
9,1879,1050,1848,971,1883
9,1879,1050,1848,971,1884
9,1879,1050,1848,971,1886
9,1879,1050,1849,971,1882
9,1879,1050,1849,971,1883
9,1879,1050,1849,971,1884
9,1879,1050,1849,971,1886
9,1879,1050,1850,971,1882
9,1879,1050,1850,971,1883
9,1879,1050,1850,971,1884
9,1879,1050,1850,971,1886
9,1879,1050,1854,971,1882
9,1879,1050,1854,971,1883
9,1879,1050,1854,971,1884
9,1879,1050,1854,971,1886
9,1879,1050,1856,971,1882
9,1879,1050,1856,971,1883
9,1879,1050,1856,971,1884
9,1879,1050,1856,971,1886
9,1881,1050,1847,971,1882
9,1881,1050,1847,971,1883
9,1881,1050,1847,971,1884
9,1881,1050,1847,971,1886
9,1881,1050,1848,971,1882
9,1881,1050,1848,971,1883
9,1881,1050,1848,971,1884
9,1881,1050,1848,971,1886
9,1881,1050,1849,971,1882
9,1881,1050,1849,971,1883
9,1881,1050,1849,971,1884
9,1881,1050,1849,971,1886
9,1881,1050,1850,971,1882
9,1881,1050,1850,971,1883
9,1881,1050,1850,971,1884
9,1881,1050,1850,971,1886
9,1881,1050,1854,971,1882
9,1881,1050,1854,971,1883
9,1881,1050,1854,971,1884
9,1881,1050,1854,971,1886
9,1881,1050,1856,971,1882
9,1881,1050,1856,971,1883
9,1881,1050,1856,971,1884
9,1881,1050,1856,971,1886
9,1877,1050,1847,1015,1889
9,1877,1050,1847,1015,1890
9,1877,1050,1848,1015,1889
9,1877,1050,1848,1015,1890
9,1877,1050,1849,1015,1889
9,1877,1050,1849,1015,1890
9,1877,1050,1850,1015,1889
9,1877,1050,1850,1015,1890
9,1877,1050,1854,1015,1889
9,1877,1050,1854,1015,1890
9,1877,1050,1856,1015,1889
9,1877,1050,1856,1015,1890
9,1879,1050,1847,1015,1889
9,1879,1050,1847,1015,1890
9,1879,1050,1848,1015,1889
9,1879,1050,1848,1015,1890
9,1879,1050,1849,1015,1889
9,1879,1050,1849,1015,1890
9,1879,1050,1850,1015,1889
9,1879,1050,1850,1015,1890
9,1879,1050,1854,1015,1889
9,1879,1050,1854,1015,1890
9,1879,1050,1856,1015,1889
9,1879,1050,1856,1015,1890
9,1881,1050,1847,1015,1889
9,1881,1050,1847,1015,1890
9,1881,1050,1848,1015,1889
9,1881,1050,1848,1015,1890
9,1881,1050,1849,1015,1889
9,1881,1050,1849,1015,1890
9,1881,1050,1850,1015,1889
9,1881,1050,1850,1015,1890
9,1881,1050,1854,1015,1889
9,1881,1050,1854,1015,1890
9,1881,1050,1856,1015,1889
9,1881,1050,1856,1015,1890
595,1900,867,1906,990,1917
595,1900,867,1906,990,1918
595,1900,867,1906,990,1922
595,1900,867,1906,990,1923
595,1900,867,1907,990,1917
595,1900,867,1907,990,1918
595,1900,867,1907,990,1922
595,1900,867,1907,990,1923
595,1900,867,1908,990,1917
595,1900,867,1908,990,1918
595,1900,867,1908,990,1922
595,1900,867,1908,990,1923
595,1900,867,1909,990,1917
595,1900,867,1909,990,1918
595,1900,867,1909,990,1922
595,1900,867,1909,990,1923
595,1900,867,1911,990,1917
595,1900,867,1911,990,1918
595,1900,867,1911,990,1922
595,1900,867,1911,990,1923
595,1900,867,1913,990,1917
595,1900,867,1913,990,1918
595,1900,867,1913,990,1922
595,1900,867,1913,990,1923
595,1900,867,1915,990,1917
595,1900,867,1915,990,1918
595,1900,867,1915,990,1922
595,1900,867,1915,990,1923
595,1903,867,1906,990,1917
595,1903,867,1906,990,1918
595,1903,867,1906,990,1922
595,1903,867,1906,990,1923
595,1903,867,1907,990,1917
595,1903,867,1907,990,1918
595,1903,867,1907,990,1922
595,1903,867,1907,990,1923
595,1903,867,1908,990,1917
595,1903,867,1908,990,1918
595,1903,867,1908,990,1922
595,1903,867,1908,990,1923
595,1903,867,1909,990,1917
595,1903,867,1909,990,1918
595,1903,867,1909,990,1922
595,1903,867,1909,990,1923
595,1903,867,1911,990,1917
595,1903,867,1911,990,1918
595,1903,867,1911,990,1922
595,1903,867,1911,990,1923
595,1903,867,1913,990,1917
595,1903,867,1913,990,1918
595,1903,867,1913,990,1922
595,1903,867,1913,990,1923
595,1903,867,1915,990,1917
595,1903,867,1915,990,1918
595,1903,867,1915,990,1922
595,1903,867,1915,990,1923
585,1924,411,1943,499,1958
585,1924,411,1943,499,1959
585,1924,411,1943,499,1960
585,1924,411,1943,499,1961
585,1924,411,1943,499,1962
585,1924,411,1943,499,1963
585,1924,411,1943,499,1964
585,1924,411,1943,499,1965
585,1924,411,1943,499,1966
585,1924,411,1943,499,1967
585,1924,411,1943,499,1968
585,1924,411,1943,499,1969
585,1924,411,1943,499,1970
585,1924,411,1943,499,1971
585,1924,411,1943,499,1972
585,1924,411,1943,499,1973
585,1924,411,1944,499,1958
585,1924,411,1944,499,1959
585,1924,411,1944,499,1960
585,1924,411,1944,499,1961
585,1924,411,1944,499,1962
585,1924,411,1944,499,1963
585,1924,411,1944,499,1964
585,1924,411,1944,499,1965
585,1924,411,1944,499,1966
585,1924,411,1944,499,1967
585,1924,411,1944,499,1968
585,1924,411,1944,499,1969
585,1924,411,1944,499,1970
585,1924,411,1944,499,1971
585,1924,411,1944,499,1972
585,1924,411,1944,499,1973
585,1924,411,1945,499,1958
585,1924,411,1945,499,1959
585,1924,411,1945,499,1960
585,1924,411,1945,499,1961
585,1924,411,1945,499,1962
585,1924,411,1945,499,1963
585,1924,411,1945,499,1964
585,1924,411,1945,499,1965
585,1924,411,1945,499,1966
585,1924,411,1945,499,1967
585,1924,411,1945,499,1968
585,1924,411,1945,499,1969
585,1924,411,1945,499,1970
585,1924,411,1945,499,1971
585,1924,411,1945,499,1972
585,1924,411,1945,499,1973
585,1924,411,1946,499,1958
585,1924,411,1946,499,1959
585,1924,411,1946,499,1960
585,1924,411,1946,499,1961
585,1924,411,1946,499,1962
585,1924,411,1946,499,1963
585,1924,411,1946,499,1964
585,1924,411,1946,499,1965
585,1924,411,1946,499,1966
585,1924,411,1946,499,1967
585,1924,411,1946,499,1968
585,1924,411,1946,499,1969
585,1924,411,1946,499,1970
585,1924,411,1946,499,1971
585,1924,411,1946,499,1972
585,1924,411,1946,499,1973
585,1924,411,1947,499,1958
585,1924,411,1947,499,1959
585,1924,411,1947,499,1960
585,1924,411,1947,499,1961
585,1924,411,1947,499,1962
585,1924,411,1947,499,1963
585,1924,411,1947,499,1964
585,1924,411,1947,499,1965
585,1924,411,1947,499,1966
585,1924,411,1947,499,1967
585,1924,411,1947,499,1968
585,1924,411,1947,499,1969
585,1924,411,1947,499,1970
585,1924,411,1947,499,1971
585,1924,411,1947,499,1972
585,1924,411,1947,499,1973
585,1924,411,1948,499,1958
585,1924,411,1948,499,1959
585,1924,411,1948,499,1960
585,1924,411,1948,499,1961
585,1924,411,1948,499,1962
585,1924,411,1948,499,1963
585,1924,411,1948,499,1964
585,1924,411,1948,499,1965
585,1924,411,1948,499,1966
585,1924,411,1948,499,1967
585,1924,411,1948,499,1968
585,1924,411,1948,499,1969
585,1924,411,1948,499,1970
585,1924,411,1948,499,1971
585,1924,411,1948,499,1972
585,1924,411,1948,499,1973
585,1924,411,1950,499,1958
585,1924,411,1950,499,1959
585,1924,411,1950,499,1960
585,1924,411,1950,499,1961
585,1924,411,1950,499,1962
585,1924,411,1950,499,1963
585,1924,411,1950,499,1964
585,1924,411,1950,499,1965
585,1924,411,1950,499,1966
585,1924,411,1950,499,1967
585,1924,411,1950,499,1968
585,1924,411,1950,499,1969
585,1924,411,1950,499,1970
585,1924,411,1950,499,1971
585,1924,411,1950,499,1972
585,1924,411,1950,499,1973
585,1924,411,1951,499,1958
585,1924,411,1951,499,1959
585,1924,411,1951,499,1960
585,1924,411,1951,499,1961
585,1924,411,1951,499,1962
585,1924,411,1951,499,1963
585,1924,411,1951,499,1964
585,1924,411,1951,499,1965
585,1924,411,1951,499,1966
585,1924,411,1951,499,1967
585,1924,411,1951,499,1968
585,1924,411,1951,499,1969
585,1924,411,1951,499,1970
585,1924,411,1951,499,1971
585,1924,411,1951,499,1972
585,1924,411,1951,499,1973
585,1924,411,1952,499,1958
585,1924,411,1952,499,1959
585,1924,411,1952,499,1960
585,1924,411,1952,499,1961
585,1924,411,1952,499,1962
585,1924,411,1952,499,1963
585,1924,411,1952,499,1964
585,1924,411,1952,499,1965
585,1924,411,1952,499,1966
585,1924,411,1952,499,1967
585,1924,411,1952,499,1968
585,1924,411,1952,499,1969
585,1924,411,1952,499,1970
585,1924,411,1952,499,1971
585,1924,411,1952,499,1972
585,1924,411,1952,499,1973
585,1924,411,1953,499,1958
585,1924,411,1953,499,1959
585,1924,411,1953,499,1960
585,1924,411,1953,499,1961
585,1924,411,1953,499,1962
585,1924,411,1953,499,1963
585,1924,411,1953,499,1964
585,1924,411,1953,499,1965
585,1924,411,1953,499,1966
585,1924,411,1953,499,1967
585,1924,411,1953,499,1968
585,1924,411,1953,499,1969
585,1924,411,1953,499,1970
585,1924,411,1953,499,1971
585,1924,411,1953,499,1972
585,1924,411,1953,499,1973
585,1924,411,1954,499,1958
585,1924,411,1954,499,1959
585,1924,411,1954,499,1960
585,1924,411,1954,499,1961
585,1924,411,1954,499,1962
585,1924,411,1954,499,1963
585,1924,411,1954,499,1964
585,1924,411,1954,499,1965
585,1924,411,1954,499,1966
585,1924,411,1954,499,1967
585,1924,411,1954,499,1968
585,1924,411,1954,499,1969
585,1924,411,1954,499,1970
585,1924,411,1954,499,1971
585,1924,411,1954,499,1972
585,1924,411,1954,499,1973
585,1924,411,1955,499,1958
585,1924,411,1955,499,1959
585,1924,411,1955,499,1960
585,1924,411,1955,499,1961
585,1924,411,1955,499,1962
585,1924,411,1955,499,1963
585,1924,411,1955,499,1964
585,1924,411,1955,499,1965
585,1924,411,1955,499,1966
585,1924,411,1955,499,1967
585,1924,411,1955,499,1968
585,1924,411,1955,499,1969
585,1924,411,1955,499,1970
585,1924,411,1955,499,1971
585,1924,411,1955,499,1972
585,1924,411,1955,499,1973
585,1924,411,1956,499,1958
585,1924,411,1956,499,1959
585,1924,411,1956,499,1960
585,1924,411,1956,499,1961
585,1924,411,1956,499,1962
585,1924,411,1956,499,1963
585,1924,411,1956,499,1964
585,1924,411,1956,499,1965
585,1924,411,1956,499,1966
585,1924,411,1956,499,1967
585,1924,411,1956,499,1968
585,1924,411,1956,499,1969
585,1924,411,1956,499,1970
585,1924,411,1956,499,1971
585,1924,411,1956,499,1972
585,1924,411,1956,499,1973
585,1924,411,1957,499,1958
585,1924,411,1957,499,1959
585,1924,411,1957,499,1960
585,1924,411,1957,499,1961
585,1924,411,1957,499,1962
585,1924,411,1957,499,1963
585,1924,411,1957,499,1964
585,1924,411,1957,499,1965
585,1924,411,1957,499,1966
585,1924,411,1957,499,1967
585,1924,411,1957,499,1968
585,1924,411,1957,499,1969
585,1924,411,1957,499,1970
585,1924,411,1957,499,1971
585,1924,411,1957,499,1972
585,1924,411,1957,499,1973
585,1925,411,1943,499,1958
585,1925,411,1943,499,1959
585,1925,411,1943,499,1960
585,1925,411,1943,499,1961
585,1925,411,1943,499,1962
585,1925,411,1943,499,1963
585,1925,411,1943,499,1964
585,1925,411,1943,499,1965
585,1925,411,1943,499,1966
585,1925,411,1943,499,1967
585,1925,411,1943,499,1968
585,1925,411,1943,499,1969
585,1925,411,1943,499,1970
585,1925,411,1943,499,1971
585,1925,411,1943,499,1972
585,1925,411,1943,499,1973
585,1925,411,1944,499,1958
585,1925,411,1944,499,1959
585,1925,411,1944,499,1960
585,1925,411,1944,499,1961
585,1925,411,1944,499,1962
585,1925,411,1944,499,1963
585,1925,411,1944,499,1964
585,1925,411,1944,499,1965
585,1925,411,1944,499,1966
585,1925,411,1944,499,1967
585,1925,411,1944,499,1968
585,1925,411,1944,499,1969
585,1925,411,1944,499,1970
585,1925,411,1944,499,1971
585,1925,411,1944,499,1972
585,1925,411,1944,499,1973
585,1925,411,1945,499,1958
585,1925,411,1945,499,1959
585,1925,411,1945,499,1960
585,1925,411,1945,499,1961
585,1925,411,1945,499,1962
585,1925,411,1945,499,1963
585,1925,411,1945,499,1964
585,1925,411,1945,499,1965
585,1925,411,1945,499,1966
585,1925,411,1945,499,1967
585,1925,411,1945,499,1968
585,1925,411,1945,499,1969
585,1925,411,1945,499,1970
585,1925,411,1945,499,1971
585,1925,411,1945,499,1972
585,1925,411,1945,499,1973
585,1925,411,1946,499,1958
585,1925,411,1946,499,1959
585,1925,411,1946,499,1960
585,1925,411,1946,499,1961
585,1925,411,1946,499,1962
585,1925,411,1946,499,1963
585,1925,411,1946,499,1964
585,1925,411,1946,499,1965
585,1925,411,1946,499,1966
585,1925,411,1946,499,1967
585,1925,411,1946,499,1968
585,1925,411,1946,499,1969
585,1925,411,1946,499,1970
585,1925,411,1946,499,1971
585,1925,411,1946,499,1972
585,1925,411,1946,499,1973
585,1925,411,1947,499,1958
585,1925,411,1947,499,1959
585,1925,411,1947,499,1960
585,1925,411,1947,499,1961
585,1925,411,1947,499,1962
585,1925,411,1947,499,1963
585,1925,411,1947,499,1964
585,1925,411,1947,499,1965
585,1925,411,1947,499,1966
585,1925,411,1947,499,1967
585,1925,411,1947,499,1968
585,1925,411,1947,499,1969
585,1925,411,1947,499,1970
585,1925,411,1947,499,1971
585,1925,411,1947,499,1972
585,1925,411,1947,499,1973
585,1925,411,1948,499,1958
585,1925,411,1948,499,1959
585,1925,411,1948,499,1960
585,1925,411,1948,499,1961
585,1925,411,1948,499,1962
585,1925,411,1948,499,1963
585,1925,411,1948,499,1964
585,1925,411,1948,499,1965
585,1925,411,1948,499,1966
585,1925,411,1948,499,1967
585,1925,411,1948,499,1968
585,1925,411,1948,499,1969
585,1925,411,1948,499,1970
585,1925,411,1948,499,1971
585,1925,411,1948,499,1972
585,1925,411,1948,499,1973
585,1925,411,1950,499,1958
585,1925,411,1950,499,1959
585,1925,411,1950,499,1960
585,1925,411,1950,499,1961
585,1925,411,1950,499,1962
585,1925,411,1950,499,1963
585,1925,411,1950,499,1964
585,1925,411,1950,499,1965
585,1925,411,1950,499,1966
585,1925,411,1950,499,1967
585,1925,411,1950,499,1968
585,1925,411,1950,499,1969
585,1925,411,1950,499,1970
585,1925,411,1950,499,1971
585,1925,411,1950,499,1972
585,1925,411,1950,499,1973
585,1925,411,1951,499,1958
585,1925,411,1951,499,1959
585,1925,411,1951,499,1960
585,1925,411,1951,499,1961
585,1925,411,1951,499,1962
585,1925,411,1951,499,1963
585,1925,411,1951,499,1964
585,1925,411,1951,499,1965
585,1925,411,1951,499,1966
585,1925,411,1951,499,1967
585,1925,411,1951,499,1968
585,1925,411,1951,499,1969
585,1925,411,1951,499,1970
585,1925,411,1951,499,1971
585,1925,411,1951,499,1972
585,1925,411,1951,499,1973
585,1925,411,1952,499,1958
585,1925,411,1952,499,1959
585,1925,411,1952,499,1960
585,1925,411,1952,499,1961
585,1925,411,1952,499,1962
585,1925,411,1952,499,1963
585,1925,411,1952,499,1964
585,1925,411,1952,499,1965
585,1925,411,1952,499,1966
585,1925,411,1952,499,1967
585,1925,411,1952,499,1968
585,1925,411,1952,499,1969
585,1925,411,1952,499,1970
585,1925,411,1952,499,1971
585,1925,411,1952,499,1972
585,1925,411,1952,499,1973
585,1925,411,1953,499,1958
585,1925,411,1953,499,1959
585,1925,411,1953,499,1960
585,1925,411,1953,499,1961
585,1925,411,1953,499,1962
585,1925,411,1953,499,1963
585,1925,411,1953,499,1964
585,1925,411,1953,499,1965
585,1925,411,1953,499,1966
585,1925,411,1953,499,1967
585,1925,411,1953,499,1968
585,1925,411,1953,499,1969
585,1925,411,1953,499,1970
585,1925,411,1953,499,1971
585,1925,411,1953,499,1972
585,1925,411,1953,499,1973
585,1925,411,1954,499,1958
585,1925,411,1954,499,1959
585,1925,411,1954,499,1960
585,1925,411,1954,499,1961
585,1925,411,1954,499,1962
585,1925,411,1954,499,1963
585,1925,411,1954,499,1964
585,1925,411,1954,499,1965
585,1925,411,1954,499,1966
585,1925,411,1954,499,1967
585,1925,411,1954,499,1968
585,1925,411,1954,499,1969
